,date,price,area,pps,address
325,4/23/2021,495000,"1,120",442,"9432 35th Ave SW #A, Seattle, WA 98126"
326,4/23/2021,890000,"1,480",601,"2812 NW 58th St, Seattle, WA 98107"
327,4/23/2021,930000,"1,960",474,"5012 38th Ave SW, Seattle, WA 98126"
328,4/23/2021,2575000,"3,840",671,"4114 SW Atlantic St, Seattle, WA 98116"
329,4/23/2021,850000,"1,770",480,"3424 44th Ave SW, Seattle, WA 98116"
330,4/23/2021,1350000,"2,560",527,"2641 46th Ave SW, Seattle, WA 98116"
331,4/23/2021,1550000,"2,720",570,"1938 35th Ave W, Seattle, WA 98199"
332,4/23/2021,1800000,"2,510",717,"206 Hayes St, Seattle, WA 98109"
333,4/23/2021,1350000,"3,100",435,"361 Crockett St, Seattle, WA 98109"
334,4/23/2021,2250000,"3,520",639,"2143 E Shelby St, Seattle, WA 98112"
335,4/23/2021,1350000,"3,370",401,"361 Crockett, Seattle, WA 98109"
336,4/23/2021,1450000,"2,690",539,"9020 26th Ave NW, Seattle, WA 98117"
337,4/23/2021,1157000,"1,700",681,"4722 2nd Ave NE, Seattle, WA 98105"
338,4/23/2021,1255000,"2,240",560,"5555 28th Ave NE, Seattle, WA 98105"
339,4/23/2021,660000,770,857,"14061 24th Ave NE, Seattle, WA 98125"
340,4/23/2021,725000,"1,130",642,"5416 6th Ave NW, Seattle, WA 98107"
341,4/23/2021,990000,"2,340",423,"9232 Sand Point Way NE, Seattle, WA 98115"
342,4/23/2021,1590000,"2,530",628,"5003 49th Ave S, Seattle, WA 98118"
343,4/23/2021,2217000,"3,140",706,"711 37th Ave, Seattle, WA 98122"
344,4/23/2021,1150000,"1,850",622,"2052 N 78th St, Seattle, WA 98103"
345,4/23/2021,678867,"2,267",299,"1014 SW 99th Pl #59, Seattle, WA 98106"
346,4/23/2021,857500,"1,720",499,"6842 19th Ave NE, Seattle, WA 98115"
347,4/23/2021,849950,"1,150",739,"5050 SW Grayson St, Seattle, WA 98116"
348,4/22/2021,925000,"1,380",670,"9417 32nd Ave NE, Seattle, WA 98115"
349,4/22/2021,520000,"2,030",256,"11031 14th Ave S, Seattle, WA 98168"
350,4/22/2021,950000,"1,290",736,"4702 NE 55th St, Seattle, WA 98105"
351,4/22/2021,676676,"1,320",513,"7704 S 106th St, Seattle, WA 98178"
352,4/22/2021,999999,"1,910",524,"5544 29th Ave NE, Seattle, WA 98105"
353,4/22/2021,1275000,"2,820",452,"5318 SW Orleans St, Seattle, WA 98116"
354,4/22/2021,645500,870,742,"10853 37th Ave SW, Seattle, WA 98146"
355,4/22/2021,1531388,"2,520",608,"1718 NW Greenbrier Way, Seattle, WA 98177"
356,4/22/2021,1233000,"1,570",785,"8905 Fremont Ave N, Seattle, WA 98103"
357,4/22/2021,611000,"1,200",509,"1034 SW 116th St, Seattle, WA 98146"
358,4/22/2021,825000,"1,560",529,"302 NE 90th St, Seattle, WA 98115"
359,4/22/2021,699000,"1,092",640,"700 Crockett St #305, Seattle, WA 98109"
360,4/22/2021,1274500,"2,310",552,"7307 12th Ave NW, Seattle, WA 98117"
361,4/22/2021,2725000,"3,350",813,"1524 E Interlaken Blvd, Seattle, WA 98112"
362,4/22/2021,835000,"1,020",819,"3034 NE Blakeley St, Seattle, WA 98105"
363,4/22/2021,737000,"1,310",563,"156 15th Ave #B, Seattle, WA 98122"
364,4/22/2021,749000,"1,468",510,"810 NE 69th St, Seattle, WA 98115"
365,4/22/2021,460000,858,536,"712 E Denny Way #201, Seattle, WA 98122"
366,4/22/2021,754000,"1,640",460,"8045 24th Ave NW, Seattle, WA 98117"
367,4/22/2021,938000,"1,678",559,"3651 Albion Pl N #B, Seattle, WA 98103"
368,4/22/2021,665000,909,732,"2602 E Denny Way, Seattle, WA 98122"
369,4/22/2021,565000,"1,010",559,"1718 16th Ave #10, Seattle, WA 98122"
370,4/22/2021,3575000,"5,890",607,"1515 Federal Ave E, Seattle, WA 98102"
371,4/22/2021,565000,"1,539",367,"4920 S Willow St #C, Seattle, WA 98118"
372,4/22/2021,415000,700,593,"1201 E John St #6, Seattle, WA 98102"
373,4/22/2021,855000,"1,309",653,"1301 Spring St #5A, Seattle, WA 98104"
374,4/22/2021,669950,"1,800",372,"2552 14th Ave W #402, Seattle, WA 98119"
375,4/22/2021,795000,"1,235",644,"2721 1st Ave #1208, Seattle, WA 98121"
376,4/21/2021,624950,"1,190",525,"3307 Wetmore Ave S #D, Seattle, WA 98144"
377,4/21/2021,866000,"1,500",577,"5240 Brooklyn Ave NE #B, Seattle, WA 98105"
378,4/21/2021,1400000,"2,300",609,"1911 45th Ave SW, Seattle, WA 98116"
379,4/21/2021,1121000,"2,020",555,"3943 S Orcas St, Seattle, WA 98118"
380,4/21/2021,890000,"2,180",408,"6749 13th Ave SW, Seattle, WA 98106"
381,4/21/2021,1170000,"2,830",413,"631 NW 50th St, Seattle, WA 98107"
382,4/21/2021,835000,"2,510",333,"2233 SW 104th St, Seattle, WA 98146"
383,4/21/2021,571000,820,696,"5146 S Frontenac St, Seattle, WA 98118"
384,4/21/2021,910000,"1,503",605,"8324 30th Ave NW, Seattle, WA 98117"
385,4/21/2021,2200000,"2,326",946,"307 Lee St, Seattle, WA 98109"
386,4/21/2021,1002000,"2,230",449,"3015 Belvidere Ave SW, Seattle, WA 98126"
387,4/21/2021,1185000,"2,290",517,"6546 36th Ave NE, Seattle, WA 98115"
388,4/21/2021,735000,"1,254",586,"1820 11th Ave #C, Seattle, WA 98122"
389,4/21/2021,1655000,"2,880",575,"2206 N 41st St, Seattle, WA 98103"
390,4/21/2021,540000,"1,040",519,"221 S 126th St, Seattle, WA 98168"
391,4/21/2021,632000,850,744,"5636 35th Ave SW, Seattle, WA 98126"
392,4/21/2021,1170000,"2,100",557,"7008 34th Ave NE, Seattle, WA 98115"
393,4/21/2021,715000,"1,460",490,"815 NW 97th St #B, Seattle, WA 98117"
394,4/21/2021,1789000,"2,831",632,"4208 3rd Ave NW, Seattle, WA 98107"
395,4/21/2021,935000,"3,550",263,"8517 S 114th St, Seattle, WA 98178"
396,4/21/2021,615000,950,647,"3912 S Orcas St, Seattle, WA 98118"
397,4/21/2021,1033000,"1,120",922,"3642 40th Ave W, Seattle, WA 98199"
398,4/21/2021,809000,"1,020",793,"6302 47th Ave SW, Seattle, WA 98136"
399,4/21/2021,850000,"1,663",511,"3220 60th Ave SW #B, Seattle, WA 98116"
400,4/21/2021,850000,"1,663",511,"3220 60th Ave SW, Seattle, WA 98116"
401,4/21/2021,749000,"1,200",624,"4111 Baker Ave NW, Seattle, WA 98107"
402,4/21/2021,812000,"1,408",577,"12001 Fremont Ave N, Seattle, WA 98133"
403,4/21/2021,1021000,"1,386",737,"535 Howe St, Seattle, WA 98109"
404,4/21/2021,1225000,"1,772",691,"2126 10th Ave W, Seattle, WA 98119"
405,4/21/2021,861000,"1,179",730,"8018 Ashworth Ave N #A, Seattle, WA 98103"
406,4/21/2021,1815000,"2,790",651,"1639 35th Ave, Seattle, WA 98122"
407,4/21/2021,1100000,"2,270",485,"1139 19th Ave E, Seattle, WA 98112"
408,4/21/2021,963000,"1,600",602,"6546 12th Ave NW, Seattle, WA 98117"
409,4/21/2021,1205000,"2,240",538,"2823 NW 75th St, Seattle, WA 98117"
410,4/21/2021,1650000,"3,730",442,"6903 56th Ave NE, Seattle, WA 98115"
411,4/21/2021,1040000,"2,080",500,"906 29th Ave, Seattle, WA 98122"
412,4/21/2021,688888,"1,158",595,"1701 NW 65th St #B, Seattle, WA 98117"
413,4/21/2021,575000,810,710,"401 9th Ave N #105, Seattle, WA 98109"
414,4/21/2021,695000,"2,131",326,"9871 11th Ave SW #16, Seattle, WA 98106"
415,4/21/2021,1025750,"2,216",463,"7511 44th Ave SW, Seattle, WA 98136"
416,4/21/2021,345000,670,515,"10418 1st Ave SW, Seattle, WA 98146"
417,4/21/2021,560000,"1,490",376,"9720 30th Ave SW, Seattle, WA 98126"
418,4/21/2021,598000,919,651,"2731 Boylston Ave E #202, Seattle, WA 98102"
419,4/21/2021,2600000,"3,250",800,"11061 Arroyo Beach Pl SW, Seattle, WA 98146"
420,4/21/2021,490000,603,813,"2911 2nd Ave #914, Seattle, WA 98121"
421,4/21/2021,265000,458,579,"1545 NW 57th St #323, Seattle, WA 98107"
422,4/20/2021,1500000,"3,120",481,"9051 Dibble Ave NW #A, Seattle, WA 98117"
423,4/20/2021,725000,960,755,"6533 20th Ave NE, Seattle, WA 98115"
424,4/20/2021,580000,740,784,"3807 Interlake Ave N #B, Seattle, WA 98103"
425,4/20/2021,711000,"2,370",300,"7315 Dumar Way SW, Seattle, WA 98106"
426,4/20/2021,499500,"1,480",338,"4540 S Findlay St, Seattle, WA 98118"
427,4/20/2021,650000,"1,540",422,"13444 80th Ave S, Seattle, WA 98178"
428,4/20/2021,1400000,"2,880",486,"2526 26th Ave W, Seattle, WA 98199"
429,4/20/2021,835000,"1,960",426,"907 N 67th St, Seattle, WA 98103"
430,4/20/2021,1080000,"1,620",667,"4542 94th St, Seattle, WA 98115"
431,4/20/2021,785000,"1,100",714,"1400 SW Sullivan St, Seattle, WA 98106"
432,4/20/2021,1535970,"2,960",519,"2839 NW 67th St, Seattle, WA 98117"
433,4/20/2021,875000,"1,417",618,"7314 Woodlawn Ave NE, Seattle, WA 98115"
434,4/20/2021,1023750,"3,070",333,"12240 Densmore Ave N, Seattle, WA 98133"
435,4/20/2021,1260000,"2,060",612,"1720 NW 96th St, Seattle, WA 98117"
436,4/20/2021,1100300,"1,930",570,"3109 NE 82nd St, Seattle, WA 98115"
437,4/20/2021,571000,977,584,"1812 25th Ave #C, Seattle, WA 98122"
438,4/20/2021,1100000,"1,990",553,"3010 NE 89th St, Seattle, WA 98115"
439,4/20/2021,710000,"1,060",670,"2839 NE 107th St, Seattle, WA 98125"
440,4/20/2021,1150000,"1,420",810,"1405 N 47th St #A, Seattle, WA 98103"
441,4/20/2021,1010000,"1,760",574,"7747 11th Ave NW, Seattle, WA 98117"
442,4/20/2021,937000,"1,950",481,"2306 15th Ave S, Seattle, WA 98144"
443,4/20/2021,850000,"1,120",759,"3233 S Hanford St, Seattle, WA 98144"
444,4/20/2021,732000,"1,420",515,"4843 50th Ave SW, Seattle, WA 98116"
445,4/20/2021,1425000,"2,150",663,"4829 37th Ave NE, Seattle, WA 98105"
446,4/20/2021,470000,790,595,"3317 Wetmore Ave S #A, Seattle, WA 98144"
447,4/20/2021,1012000,"2,870",353,"7324 17 Ave NE, Seattle, WA 98115"
448,4/20/2021,1045000,"3,040",344,"10842 Garden Pl S, Seattle, WA 98178"
449,4/20/2021,425000,734,579,"500 Elliott Ave W #406, Seattle, WA 98119"
450,4/20/2021,1075000,"2,080",517,"3525 NE 134th, Seattle, WA 98125"
451,4/20/2021,1615000,"2,680",603,"4408 Ave NW, Seattle, WA 98107"
452,4/20/2021,750000,940,798,"4500 SW Graham St, Seattle, WA 98136"
453,4/20/2021,642000,"1,520",422,"6358 Delridge Way SW, Seattle, WA 98106"
454,4/20/2021,964000,"1,356",711,"1223 NW 83rd St, Seattle, WA 98117"
455,4/20/2021,1021000,"1,330",768,"329 30th Ave E, Seattle, WA 98112"
456,4/20/2021,650000,"1,150",565,"1908 NE 130th Pl, Seattle, WA 98125"
457,4/20/2021,2400000,"2,826",849,"926 21st Ave E, Seattle, WA 98112"
458,4/20/2021,1077000,"1,800",598,"845 NE 95th St, Seattle, WA 98115"
459,4/20/2021,1500000,"2,740",547,"4402 Eastern Ave N, Seattle, WA 98103"
460,4/20/2021,690000,"1,080",639,"527 NE 127th St, Seattle, WA 98125"
461,4/20/2021,795000,"1,490",534,"3425 42nd Ave SW, Seattle, WA 98116"
462,4/20/2021,1667500,"3,091",539,"2820 28th Ave W, Seattle, WA 98199"
463,4/20/2021,639950,"1,149",557,"1758 Dexter Ave N #3, Seattle, WA 98109"
464,4/20/2021,1175000,"1,940",606,"6546 32nd Avenue Northeast #2.3, Seattle, WA 98115"
465,4/20/2021,1650000,"4,050",407,"1723 33rd Ave, Seattle, WA 98122"
466,4/20/2021,599000,"1,209",495,"5913 California Ave SW, Seattle, WA 98136"
467,4/19/2021,769000,946,813,"1760 N Northlake Way #530, Seattle, WA 98103"
468,4/19/2021,2924950,"4,000",731,"1501 N 55th St, Seattle, WA 98103"
469,4/19/2021,559950,942,594,"2414 1st Ave #701, Seattle, WA 98121"
470,4/19/2021,260000,722,360,"9030 Seward Park Ave S #312, Seattle, WA 98118"
471,4/19/2021,595000,"1,371",434,"1541 NW 57th St, Seattle, WA 98107"
472,4/19/2021,951000,"2,060",462,"10510 39th Ave SW, Seattle, WA 98146"
473,4/19/2021,771000,"1,940",397,"4250 S Bateman St, Seattle, WA 98118"
474,4/19/2021,783000,"1,184",661,"9051 Dibble Ave NW #B, Seattle, WA 98117"
475,4/19/2021,1100000,"1,690",651,"6507 Division Ave NW, Seattle, WA 98117"
476,4/19/2021,305000,445,685,"1616 Summit Ave #N305, Seattle, WA 98122"
477,4/19/2021,459000,858,535,"2530 15th Ave W #601, Seattle, WA 98119"
478,4/19/2021,669000,"1,380",485,"1538 18th Ave S, Seattle, WA 98144"
479,4/19/2021,501000,585,856,"2033 2nd Ave #1104, Seattle, WA 98121"
480,4/19/2021,1161000,"1,880",618,"2065 NE 73rd St, Seattle, WA 98115"
481,4/19/2021,892000,"1,790",498,"4606 SW Maple Way, Seattle, WA 98136"
482,4/19/2021,877000,"1,340",654,"511 N 46th St #A, Seattle, WA 98103"
483,4/19/2021,740000,"1,010",733,"1906 11th Ave W #B, Seattle, WA 98119"
484,4/19/2021,650000,"1,140",570,"10825 26th Ave SW, Seattle, WA 98146"
485,4/19/2021,1609000,"3,400",473,"846 NE 81st St, Seattle, WA 98115"
486,4/19/2021,920048,"2,612",352,"8223 S 118th St, Seattle, WA 98178"
487,4/19/2021,690000,"1,070",645,"946 N 102nd St, Seattle, WA 98133"
488,4/19/2021,664000,979,678,"1730 N Northlake Way #218, Seattle, WA 98103"
489,4/19/2021,957525,"1,270",754,"7307 20th Ave NW, Seattle, WA 98117"
490,4/19/2021,1071000,"1,940",552,"3462 Belvidere Ave SW, Seattle, WA 98126"
491,4/19/2021,880000,"2,396",367,"7727 20th Ave SW, Seattle, WA 98106"
492,4/19/2021,2155000,"4,350",495,"2005 36th Ave W, Seattle, WA 98199"
493,4/19/2021,510000,835,611,"2717 Western Ave #113, Seattle, WA 98121"
494,4/19/2021,899000,"1,904",472,"700 Crockett St #404, Seattle, WA 98109"
495,4/19/2021,899950,"1,540",584,"8530 13th Ave NW #A, Seattle, WA 98117"
496,4/19/2021,439000,792,554,"2200 Thorndyke Ave W #301, Seattle, WA 98199"
497,4/19/2021,810000,833,972,"588 Bell St #701S, Seattle, WA 98121"
498,4/19/2021,770000,"1,078",714,"610 N 42nd St, Seattle, WA 98103"
499,4/19/2021,480000,"1,524",315,"1514 NE 140th St #C-1, Seattle, WA 98125"
500,4/18/2021,1020000,"1,789",570,"106 29th Ave S, Seattle, WA 98144"
501,4/18/2021,891000,"1,117",798,"2721 1st Avenue #PH 07, Seattle, WA 98121"
502,4/18/2021,1005000,"1,980",508,"5201 42nd Ave SW, Seattle, WA 98136"
503,4/18/2021,1191000,"1,925",619,"3048 34th Ave W, Seattle, WA 98199"
504,4/18/2021,278000,745,373,"3022 SW Bradford St #208, Seattle, WA 98126"
505,4/18/2021,1158000,"2,700",429,"4754 26th Ave SW, Seattle, WA 98106"
506,4/18/2021,1528000,"2,370",645,"2300 Viewmont Way W, Seattle, WA 98199"
507,4/18/2021,1417675,"2,408",589,"4045 46th Ave SW, Seattle, WA 98116"
508,4/18/2021,650000,"1,700",382,"5222 S Mayflower St, Seattle, WA 98118"
509,4/18/2021,465000,860,541,"410 13th Ave E #203, Seattle, WA 98102"
510,4/18/2021,2275000,"2,890",787,"2346 W Viewmont Way W, Seattle, WA 98199"
511,4/18/2021,911250,"1,470",620,"8618 Fremont Ave N, Seattle, WA 98103"
512,4/18/2021,975000,"1,633",597,"207 25th Ave, Seattle, WA 98122"
513,4/18/2021,1315000,"2,100",626,"2611 30th Ave W, Seattle, WA 98199"
514,4/18/2021,545000,928,587,"1601 N 45th St #107, Seattle, WA 98103"
515,4/18/2021,1095000,"1,902",576,"4278 Winslow Pl N, Seattle, WA 98103"
516,4/18/2021,798000,"2,220",359,"3631 22nd Ave SW, Seattle, WA 98106"
517,4/18/2021,850000,"1,720",494,"9716 Dibble Ave NW, Seattle, WA 98117"
518,4/18/2021,1196700,"2,330",514,"1940 6th Ave W, Seattle, WA 98119"
519,4/18/2021,1740000,"3,253",535,"2514 Belvidere Ave SW, Seattle, WA 98126"
520,4/18/2021,2025000,"3,030",668,"2117 Bonair Dr SW, Seattle, WA 98116"
521,4/17/2021,1050000,"1,800",583,"2222 NW 62nd St, Seattle, WA 98107"
522,4/17/2021,930000,"1,372",678,"6103 14th Ave NW, Seattle, WA 98107"
523,4/17/2021,1150000,"1,686",682,"3250 31st Ave W, Seattle, WA 98199"
524,4/17/2021,451000,"2,130",212,"9402 Merton Way S, Seattle, WA 98118"
525,4/17/2021,625000,"1,380",453,"5801 Phinney Ave N #401, Seattle, WA 98103"
526,4/17/2021,2300000,"3,815",603,"1432 Palm Ave SW, Seattle, WA 98116"
527,4/17/2021,255000,469,544,"2244 13th Ave W #301, Seattle, WA 98119"
528,4/17/2021,990000,"1,280",773,"305 Valley St, Seattle, WA 98109"
529,4/17/2021,1200950,"2,880",417,"3009 14th Ave S, Seattle, WA 98144"
530,4/17/2021,830000,"1,479",561,"1140 NW 57th St #A, Seattle, WA 98107"
531,4/17/2021,415000,618,672,"1711 E Olive Way #417, Seattle, WA 98102"
532,4/17/2021,890000,"1,534",580,"514 11th Ave E #A, Seattle, WA 98102"
533,4/17/2021,2130000,"3,020",705,"9311 Fauntleroy Way SW, Seattle, WA 98136"
534,4/17/2021,1074999,"1,964",547,"6546 32nd Ave NE #C, Seattle, WA 98115"
535,4/17/2021,1900000,"2,121",896,"506 Prospect St, Seattle, WA 98109"
536,4/17/2021,799950,"1,479",541,"1140 NW 57th St #B, Seattle, WA 98107"
537,4/17/2021,930000,"1,700",547,"2703 11th Ave W, Seattle, WA 98119"
538,4/16/2021,986000,"2,020",488,"11527 30th Ave NE, Seattle, WA 98125"
539,4/16/2021,387000,650,595,"2650 NW 58th St #7, Seattle, WA 98107"
540,4/16/2021,1360000,"2,358",577,"1529 45th Ave SW, Seattle, WA 98116"
541,4/16/2021,537500,"1,500",358,"7129 27th Ave SW, Seattle, WA 98106"
542,4/16/2021,889950,"1,338",665,"321 W Olympic Pl, Seattle, WA 98119"
543,4/16/2021,1310000,"3,220",407,"6725 35th Ave SW, Seattle, WA 98126"
544,4/16/2021,785000,"1,690",464,"14331 26th Ave NE, Seattle, WA 98125"
545,4/16/2021,1100000,"1,920",573,"1802 17th Ave S, Seattle, WA 98144"
546,4/16/2021,520000,950,547,"4220 S Willow St, Seattle, WA 98118"
547,4/16/2021,535000,920,582,"1416 S 124th St, Seattle, WA 98168"
548,4/16/2021,367500,582,631,"901 5th Ave N #209, Seattle, WA 98109"
549,4/16/2021,409000,"1,220",335,"10251 3rd Ave SW, Seattle, WA 98146"
550,4/16/2021,1647500,"1,710",963,"1122 16th Ave E, Seattle, WA 98112"
551,4/16/2021,677000,"1,547",438,"3635 Courtland Pl S, Seattle, WA 98144"
552,4/16/2021,1883000,"3,693",510,"10045 48th Ave NE, Seattle, WA 98125"
553,4/16/2021,450000,"1,117",403,"6606 Park Point Way NE #D102, Seattle, WA 98115"
554,4/16/2021,950000,"2,500",380,"3530 NE 88th St, Seattle, WA 98115"
555,4/16/2021,1050000,"2,180",482,"2229 Yale Ave E, Seattle, WA 98102"
556,4/16/2021,1050000,"1,727",608,"1924 Ferry Ave SW, Seattle, WA 98116"
557,4/16/2021,740000,"1,620",457,"12033 33rd Ave NE, Seattle, WA 98125"
558,4/16/2021,650000,"1,360",478,"6616 Carleton Ave S #B, Seattle, WA 98108"
559,4/16/2021,599000,"1,193",502,"1919 25th Ave S #B, Seattle, WA 98144"
560,4/16/2021,319000,776,411,"9416 1st Ave NE #218, Seattle, WA 98115"
561,4/16/2021,609950,"1,596",382,"4916 S Willow St #B, Seattle, WA 98118"
562,4/16/2021,795000,"1,720",462,"910 Martin Luther King Jr Way S, Seattle, WA 98144"
563,4/16/2021,358000,534,670,"5450 Leary Ave NW #543, Seattle, WA 98107"
564,4/16/2021,3225000,"3,885",830,"410 Prospect St, Seattle, WA 98109"
565,4/16/2021,690000,"1,137",607,"2000 Alaskan Way #552, Seattle, WA 98121"
566,4/16/2021,749000,"1,520",493,"719 24th Ave S, Seattle, WA 98144"
567,4/16/2021,625000,"1,214",515,"655 Crockett St #A102, Seattle, WA 98109"
568,4/16/2021,460000,827,556,"1300 University St #2G, Seattle, WA 98101"
569,4/16/2021,280000,664,422,"3213 Harbor Ave SW #203, Seattle, WA 98126"
570,4/15/2021,509250,"1,063",479,"3088 SW Avalon Way #H, Seattle, WA 98126"
571,4/15/2021,1100000,"2,290",480,"4054 54th Ave SW, Seattle, WA 98116"
572,4/15/2021,381000,"2,380",160,"12428 23rd Ave S, Seattle, WA 98168"
573,4/15/2021,1198000,"2,240",535,"5016 Erskine Way SW, Seattle, WA 98136"
574,4/15/2021,838000,"1,610",520,"107 NW 103rd St, Seattle, WA 98177"
575,4/15/2021,510000,679,751,"626 4th Ave W #303, Seattle, WA 98119"
576,4/15/2021,1457500,"2,280",639,"8621 23rd Ave NW, Seattle, WA 98117"
577,4/15/2021,675000,"1,330",508,"647 NW 54th St, Seattle, WA 98107"
578,4/15/2021,990000,"1,880",527,"4708 NE 55th St, Seattle, WA 98105"
579,4/15/2021,1775000,"3,100",573,"5359 SW Manning St, Seattle, WA 98116"
580,4/15/2021,1350000,"2,170",622,"707 N 76th St, Seattle, WA 98103"
581,4/15/2021,1201000,"2,940",409,"8730 43rd Pl SW, Seattle, WA 98136"
582,4/15/2021,639000,"1,720",372,"3539 NE 93rd St, Seattle, WA 98115"
583,4/15/2021,715000,"1,323",540,"1250 Taylor Ave N #406, Seattle, WA 98109"
584,4/15/2021,1200000,"1,695",708,"1661 Harbor Ave SW #402, Seattle, WA 98126"
585,4/15/2021,2450000,"2,910",842,"4731 W Roberts Way, Seattle, WA 98199"
586,4/15/2021,599000,770,778,"6447 Marshall Ave SW, Seattle, WA 98136"
587,4/15/2021,525000,875,600,"1730 Taylor Ave N #408, Seattle, WA 98109"
588,4/15/2021,675000,"1,130",597,"822 17th Ave, Seattle, WA 98122"
589,4/15/2021,765000,968,790,"2419 8th Ave N #403, Seattle, WA 98109"
590,4/15/2021,2300000,"6,240",369,"1407 E Boston St, Seattle, WA 98112"
591,4/15/2021,295000,495,596,"323 16th Ave E #102, Seattle, WA 98112"
592,4/15/2021,409000,940,435,"7928 50th Ave S, Seattle, WA 98118"
593,4/14/2021,519950,"1,275",408,"3026 SW Charlestown St #B, Seattle, WA 98126"
594,4/14/2021,634950,"1,131",561,"1911 15th Ave S #C, Seattle, WA 98144"
595,4/14/2021,850000,"1,290",659,"7744 10th Ave NW, Seattle, WA 98117"
596,4/14/2021,560000,"1,340",418,"8228 S 121st St, Seattle, WA 98178"
597,4/14/2021,835000,"1,370",609,"6731 NW Alonzo Ave NW #B, Seattle, WA 98117"
598,4/14/2021,2195000,"4,090",537,"7327 57th Ave NE, Seattle, WA 98115"
599,4/14/2021,739000,"1,315",562,"2437 NW 60th St #D, Seattle, WA 98107"
600,4/14/2021,711000,"1,619",439,"10438 7th Ave SW, Seattle, WA 98146"
601,4/14/2021,495000,840,589,"633 NW 85th St #101, Seattle, WA 98117"
602,4/14/2021,710000,"1,440",493,"706 N 102nd St #1, Seattle, WA 98133"
603,4/14/2021,1525000,"3,480",438,"6245 34th Ave NE, Seattle, WA 98115"
604,4/14/2021,1160000,"2,310",502,"2501 NW 92nd St, Seattle, WA 98117"
605,4/14/2021,1628000,"2,685",606,"6219 31st Ave NE, Seattle, WA 98115"
606,4/14/2021,520000,820,634,"8633 24th Ave SW, Seattle, WA 98106"
607,4/14/2021,675000,"2,300",293,"5408 S Budd Ct, Seattle, WA 98118"
608,4/14/2021,660000,695,950,"201 Galer St #522, Seattle, WA 98109"
609,4/14/2021,1008000,"1,567",643,"2553 NE 106th Pl, Seattle, WA 98125"
610,4/14/2021,1115000,"1,535",726,"511 NW 67th St, Seattle, WA 98117"
611,4/14/2021,1266300,"1,820",696,"4422 NE 68th St, Seattle, WA 98115"
612,4/14/2021,1400000,"2,420",579,"2531 1st Ave N, Seattle, WA 98109"
613,4/14/2021,810000,"1,290",628,"3835 Gilman Ave W, Seattle, WA 98199"
614,4/14/2021,2150000,"2,540",846,"1418 E Ward St, Seattle, WA 98112"
615,4/14/2021,715000,"1,330",538,"12240 Corliss Ave N, Seattle, WA 98133"
616,4/14/2021,925000,"2,210",419,"1523 S Shelton St, Seattle, WA 98108"
617,4/14/2021,924300,"1,840",502,"5029 36th Ave SW, Seattle, WA 98126"
618,4/14/2021,735000,950,774,"1536 N 121st St, Seattle, WA 98133"
619,4/14/2021,767500,"1,220",629,"7534 16th Ave NW, Seattle, WA 98117"
620,4/14/2021,725000,"1,160",625,"4124 Linden Ave N #B, Seattle, WA 98103"
621,4/14/2021,660000,"1,200",550,"714 Martin Luther King Jr Way, Seattle, WA 98122"
622,4/14/2021,610000,"1,070",570,"9307 Linden Ave N #C, Seattle, WA 98103"
623,4/14/2021,860000,"1,530",562,"7003 Brighton Ln S, Seattle, WA 98118"
624,4/14/2021,585000,"5,180",113,"11807 8th Ave S, Seattle, WA 98168"
625,4/14/2021,1560000,"5,060",308,"11014 Cornell Ave S, Seattle, WA 98178"
626,4/14/2021,858000,"1,170",733,"3924 Woodlawn Ave N, Seattle, WA 98103"
627,4/14/2021,1525000,"3,970",384,"2443 NW 58th St, Seattle, WA 98107"
628,4/14/2021,1250000,"1,350",926,"2027 42nd Ave E, Seattle, WA 98112"
