County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Kitsap County,3/21/2021,37,140,177,25.29,26,44,47,48,10,2,0,422,155.03,2021/06/01 13:58:42
Kitsap County,3/28/2021,50,195,245,35,35,82,52,55,19,2,0,473,173.77,2021/06/01 13:58:42
Kitsap County,4/4/2021,47,181,228,32.57,50,88,32,44,13,1,0,556,204.26,2021/06/01 13:58:42
Kitsap County,4/11/2021,55,273,328,46.86,66,119,67,48,19,9,0,657,241.37,2021/06/01 13:58:42
Kitsap County,4/18/2021,59,270,329,47,54,97,75,78,18,4,3,590,216.75,2021/06/01 13:58:42
Kitsap County,4/25/2021,40,221,261,37.29,59,96,53,38,12,3,0,543,199.49,2021/06/01 13:58:42
Kitsap County,5/2/2021,57,225,282,40.29,81,79,67,39,14,2,0,459,168.63,2021/06/01 13:58:42
Kitsap County,5/9/2021,25,152,177,25.29,35,60,33,39,9,1,0,313,114.99,2021/06/01 13:58:42
Kitsap County,5/16/2021,17,119,136,19.43,38,34,28,27,8,1,0,234,85.97,2021/06/01 13:58:42
Kitsap County,5/23/2021,25,73,98,14,26,26,23,11,8,4,0,0,0,2021/06/01 13:58:42
Kittitas County,3/1/2020,0,2,2,0.29,0,0,0,0,2,0,0,4,8.31,2021/06/01 13:58:42
Kittitas County,3/8/2020,0,2,2,0.29,0,0,1,1,0,0,0,3,6.23,2021/06/01 13:58:42
Kittitas County,3/15/2020,0,1,1,0.14,0,0,0,1,0,0,0,4,8.31,2021/06/01 13:58:42
Kittitas County,3/22/2020,0,3,3,0.43,0,2,1,0,0,0,0,8,16.62,2021/06/01 13:58:42
Kittitas County,3/29/2020,0,5,5,0.71,0,2,1,0,2,0,0,6,12.46,2021/06/01 13:58:42
Kittitas County,4/5/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,2.08,2021/06/01 13:58:42
Kittitas County,4/26/2020,0,2,2,0.29,0,0,0,1,1,0,0,27,56.09,2021/06/01 13:58:42
Kittitas County,5/3/2020,0,25,25,3.57,0,12,4,8,1,0,0,48,99.71,2021/06/01 13:58:42
Kittitas County,5/10/2020,0,23,23,3.29,6,9,4,3,1,0,0,43,89.32,2021/06/01 13:58:42
Kittitas County,5/17/2020,0,20,20,2.86,7,2,5,5,1,0,0,25,51.93,2021/06/01 13:58:42
Kittitas County,5/24/2020,0,5,5,0.71,2,2,1,0,0,0,0,7,14.54,2021/06/01 13:58:42
Kittitas County,5/31/2020,0,2,2,0.29,0,2,0,0,0,0,0,4,8.31,2021/06/01 13:58:42
Kittitas County,6/7/2020,0,2,2,0.29,0,2,0,0,0,0,0,14,29.08,2021/06/01 13:58:42
Kittitas County,6/14/2020,0,12,12,1.71,2,4,5,1,0,0,0,58,120.48,2021/06/01 13:58:42
Kittitas County,6/21/2020,0,46,46,6.57,3,26,6,5,6,0,0,87,180.72,2021/06/01 13:58:42
Kittitas County,6/28/2020,0,41,41,5.86,5,26,5,3,1,1,0,77,159.95,2021/06/01 13:58:42
Kittitas County,7/5/2020,0,36,36,5.14,4,21,4,3,2,2,0,140,290.82,2021/06/01 13:58:42
Kittitas County,7/12/2020,0,104,104,14.86,2,32,15,6,18,31,0,156,324.05,2021/06/01 13:58:42
Kittitas County,7/19/2020,0,52,52,7.43,5,14,6,9,8,10,0,81,168.26,2021/06/01 13:58:42
Kittitas County,7/26/2020,0,29,29,4.14,2,6,8,4,4,5,0,58,120.48,2021/06/01 13:58:42
Kittitas County,8/2/2020,0,29,29,4.14,6,13,3,4,2,1,0,46,95.55,2021/06/01 13:58:42
Kittitas County,8/9/2020,0,17,17,2.43,2,10,3,2,0,0,0,23,47.78,2021/06/01 13:58:42
Kittitas County,8/16/2020,0,6,6,0.86,1,4,1,0,0,0,0,9,18.7,2021/06/01 13:58:42
Kittitas County,8/23/2020,0,3,3,0.43,0,3,0,0,0,0,0,12,24.93,2021/06/01 13:58:42
Kittitas County,8/30/2020,0,9,9,1.29,1,2,0,3,2,1,0,31,64.4,2021/06/01 13:58:42
Kittitas County,9/6/2020,0,22,22,3.14,4,9,4,3,1,1,0,52,108.02,2021/06/01 13:58:42
Kittitas County,9/13/2020,0,30,30,4.29,17,9,3,0,1,0,0,51,105.94,2021/06/01 13:58:42
Kittitas County,9/20/2020,0,21,21,3,5,13,1,1,0,1,0,59,122.56,2021/06/01 13:58:42
Kittitas County,9/27/2020,0,38,38,5.43,11,20,5,0,1,1,0,107,222.27,2021/06/01 13:58:42
Kittitas County,10/4/2020,4,65,69,9.86,28,27,8,2,3,1,0,139,288.74,2021/06/01 13:58:42
Kittitas County,10/11/2020,15,55,70,10,36,23,5,2,2,2,0,121,251.35,2021/06/01 13:58:42
Kittitas County,10/18/2020,7,44,51,7.29,22,15,5,6,2,1,0,96,199.42,2021/06/01 13:58:42
Kittitas County,10/25/2020,7,38,45,6.43,14,16,9,5,0,1,0,96,199.42,2021/06/01 13:58:42
Kittitas County,11/1/2020,6,45,51,7.29,4,19,4,11,10,2,1,119,247.2,2021/06/01 13:58:42
Kittitas County,11/8/2020,5,63,68,9.71,9,31,11,13,4,0,0,195,405.07,2021/06/01 13:58:42
Kittitas County,11/15/2020,3,124,127,18.14,23,49,20,29,6,0,0,267,554.63,2021/06/01 13:58:42
Kittitas County,11/22/2020,4,136,140,20,25,42,35,23,9,6,0,280,581.64,2021/06/01 13:58:42
Kittitas County,11/29/2020,5,135,140,20,31,35,30,29,13,2,0,259,538.01,2021/06/01 13:58:42
Kittitas County,12/6/2020,1,118,119,17,25,27,25,19,17,6,0,271,562.94,2021/06/01 13:58:42
Kittitas County,12/13/2020,2,150,152,21.71,18,33,30,39,24,8,0,283,587.87,2021/06/01 13:58:42
Kittitas County,12/20/2020,2,129,131,18.71,23,30,29,23,20,6,0,271,562.94,2021/06/01 13:58:42
Kittitas County,12/27/2020,0,140,140,20,35,36,28,18,16,7,0,249,517.24,2021/06/01 13:58:42
Kittitas County,1/3/2021,2,107,109,15.57,16,41,26,21,4,1,0,178,369.75,2021/06/01 13:58:42
Kittitas County,1/10/2021,2,67,69,9.86,17,21,13,11,5,2,0,137,284.59,2021/06/01 13:58:42
Kittitas County,1/17/2021,10,58,68,9.71,16,20,13,15,2,2,0,117,243.04,2021/06/01 13:58:42
Kittitas County,1/24/2021,6,43,49,7,6,24,9,5,3,2,0,74,153.72,2021/06/01 13:58:42
Kittitas County,1/31/2021,3,22,25,3.57,4,10,5,3,1,2,0,57,118.4,2021/06/01 13:58:42
Kittitas County,2/7/2021,10,22,32,4.57,13,4,10,4,1,0,0,79,164.1,2021/06/01 13:58:42
Kittitas County,2/14/2021,8,39,47,6.71,14,16,8,5,4,0,0,98,203.57,2021/06/01 13:58:42
Kittitas County,2/21/2021,11,40,51,7.29,22,19,4,6,0,0,0,101,209.8,2021/06/01 13:58:42
Kittitas County,2/28/2021,10,40,50,7.14,19,16,8,5,2,0,0,99,205.65,2021/06/01 13:58:42
Kittitas County,3/7/2021,8,41,49,7,10,12,6,11,8,2,0,117,243.04,2021/06/01 13:58:42
Kittitas County,3/14/2021,9,59,68,9.71,24,23,8,8,5,0,0,113,234.73,2021/06/01 13:58:42
Kittitas County,3/21/2021,6,39,45,6.43,13,13,12,5,2,0,0,111,230.58,2021/06/01 13:58:42
Kittitas County,3/28/2021,14,52,66,9.43,15,21,15,12,3,0,0,127,263.81,2021/06/01 13:58:42
Kittitas County,4/4/2021,9,52,61,8.71,10,29,11,8,3,0,0,119,247.2,2021/06/01 13:58:42
Kittitas County,4/11/2021,2,56,58,8.29,18,20,7,13,0,0,0,121,251.35,2021/06/01 13:58:42
Kittitas County,4/18/2021,2,61,63,9,11,19,16,15,2,0,0,146,303.28,2021/06/01 13:58:42
Kittitas County,4/25/2021,2,81,83,11.86,18,28,19,13,5,0,0,176,365.6,2021/06/01 13:58:42
Kittitas County,5/2/2021,7,86,93,13.29,22,47,11,10,2,1,0,160,332.36,2021/06/01 13:58:42
Kittitas County,5/9/2021,4,63,67,9.57,13,30,12,11,1,0,0,109,226.42,2021/06/01 13:58:42
Kittitas County,5/16/2021,10,32,42,6,4,18,10,8,2,0,0,77,159.95,2021/06/01 13:58:42
Kittitas County,5/23/2021,7,28,35,5,7,10,10,5,3,0,0,0,0,2021/06/01 13:58:42
Klickitat County,3/8/2020,0,2,2,0.29,0,0,1,0,1,0,0,6,26.35,2021/06/01 13:58:42
Klickitat County,3/15/2020,0,4,4,0.57,0,0,0,2,2,0,0,7,30.74,2021/06/01 13:58:42
Klickitat County,3/22/2020,0,3,3,0.43,0,0,0,1,1,1,0,5,21.96,2021/06/01 13:58:42
Klickitat County,3/29/2020,0,2,2,0.29,1,1,0,0,0,0,0,5,21.96,2021/06/01 13:58:42
Klickitat County,4/5/2020,0,3,3,0.43,0,0,0,0,1,2,0,5,21.96,2021/06/01 13:58:42
Klickitat County,4/12/2020,0,2,2,0.29,0,1,0,1,0,0,0,2,8.78,2021/06/01 13:58:42
Klickitat County,4/26/2020,0,1,1,0.14,0,0,0,1,0,0,0,6,26.35,2021/06/01 13:58:42
Klickitat County,5/3/2020,0,5,5,0.71,0,0,2,2,1,0,0,7,30.74,2021/06/01 13:58:42
Klickitat County,5/10/2020,0,2,2,0.29,1,0,1,0,0,0,0,2,8.78,2021/06/01 13:58:42
